bufferType,rngType,function,bufferSize,prodConsCount,putTakeChunk,meanTime
FOURCOND,SECURERANDOM,put,100,10,61,139228.0
FOURCOND,SECURERANDOM,put,100,10,62,157638.0
FOURCOND,SECURERANDOM,put,100,10,63,174181.0
FOURCOND,SECURERANDOM,put,100,10,64,156147.0
FOURCOND,SECURERANDOM,put,100,10,65,153138.0
FOURCOND,SECURERANDOM,put,100,10,66,177899.0
FOURCOND,SECURERANDOM,put,100,10,67,182875.0
FOURCOND,SECURERANDOM,put,100,10,68,151032.0
FOURCOND,SECURERANDOM,put,100,10,69,187633.0
FOURCOND,SECURERANDOM,put,100,10,70,157220.0
FOURCOND,SECURERANDOM,put,100,10,71,167688.0
FOURCOND,SECURERANDOM,put,100,10,72,189061.0
FOURCOND,SECURERANDOM,put,100,10,73,137053.0
FOURCOND,SECURERANDOM,put,100,10,74,143879.0
FOURCOND,SECURERANDOM,put,100,10,75,160907.0
FOURCOND,SECURERANDOM,put,100,10,76,179615.0
FOURCOND,SECURERANDOM,put,100,10,77,177088.0
FOURCOND,SECURERANDOM,put,100,10,78,168016.0
FOURCOND,SECURERANDOM,put,100,10,79,159873.0
FOURCOND,SECURERANDOM,put,100,10,80,193262.0
FOURCOND,SECURERANDOM,put,100,10,81,143362.0
FOURCOND,SECURERANDOM,put,100,10,82,160615.0
FOURCOND,SECURERANDOM,put,100,10,83,156126.0
FOURCOND,SECURERANDOM,put,100,10,84,133852.0
FOURCOND,SECURERANDOM,put,100,10,85,153358.0
FOURCOND,SECURERANDOM,put,100,10,86,182349.0
FOURCOND,SECURERANDOM,put,100,10,87,163166.0
FOURCOND,SECURERANDOM,put,100,10,88,163810.0
FOURCOND,SECURERANDOM,put,100,10,89,170776.0
FOURCOND,SECURERANDOM,put,100,10,90,160131.0
FOURCOND,SECURERANDOM,put,100,10,91,193854.0
FOURCOND,SECURERANDOM,put,100,10,92,187358.0
FOURCOND,SECURERANDOM,put,100,10,93,171800.0
FOURCOND,SECURERANDOM,put,100,10,94,176578.0
FOURCOND,SECURERANDOM,put,100,10,95,158401.0
FOURCOND,SECURERANDOM,put,100,10,96,199415.0
FOURCOND,SECURERANDOM,put,100,10,97,183059.0
FOURCOND,SECURERANDOM,put,100,10,98,181270.0
FOURCOND,SECURERANDOM,put,100,10,99,173854.0
